sentenceID,isConcordant,sentenceType,isPlausible,sentenceContent,sentenceLoop.thisRepN,sentenceLoop.thisTrialN,sentenceLoop.thisN,sentenceLoop.thisIndex,instr.started,instr.stopped,confirm.keys,confirm.rt,confirm.started,confirm.stopped,isNative.started,isNative.stopped,isNativeResp.keys,isNativeResp.rt,isNativeResp.started,isNativeResp.stopped,text.started,text.stopped,text_2.started,text_2.stopped,practice1Cross.started,practice1Cross.stopped,practice1Text.started,practice1Text.stopped,practice1Resp.keys,practice1Resp.rt,practice1Resp.started,practice1Resp.stopped,feedback1Text.started,feedback1Text.stopped,feedback1Blank.started,feedback1Blank.stopped,practice2Cross.started,practice2Cross.stopped,practice2Text.started,practice2Text.stopped,practice2Resp.keys,practice2Resp.rt,practice2Resp.started,practice2Resp.stopped,feedback2Text.started,feedback2Text.stopped,feedback2Blank.started,feedback2Blank.stopped,sentence.started,sentence.stopped,fixationCross.started,fixationCross.stopped,sentenceResp.keys,sentenceResp.rt,sentenceResp.started,sentenceResp.stopped,debriefText.started,debriefText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
9,True,transitive,True,The heat softened the butter.,0,10,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.44956870004535,None,113.45245470001828,114.46623950009234,y,2.391362200025469,114.44956870004535,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
47,False,transitive,True,The cook boiled the soup.,0,11,11,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.86967780010309,None,116.8712309000548,117.88636240002234,y,1.9555248999968171,117.86967780010309,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
6,True,transitive,False,The wine poured the waiter.,0,12,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.85599710000679,None,119.8557857000269,120.85599710000679,n,1.785218899953179,120.85599710000679,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
38,False,transitive,False,The bomb exploded the guards.,0,13,13,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.64209170010872,None,122.66453990002628,123.6753761,n,2.0390316999983042,123.64209170010872,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
22,True,intransitive,False,The street exploded in the bomb.,0,14,14,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.71165280009154,None,125.72132060001604,126.72850780002773,n,1.8499798000557348,126.71165280009154,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
61,False,intransitive,True,The store shut at six o’clock.,0,15,15,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.59781740000471,None,128.5960550000891,129.59781740000471,y,1.5634731000754982,129.59781740000471,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
3,True,transitive,True,The leaves clogged the pipe.,0,16,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.18399640009739,None,131.1881626000395,132.20064220007043,y,1.216918999911286,132.18399640009739,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
54,False,intransitive,False,The table poured over the wine.,0,17,17,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.41963930008933,None,133.42373570008203,134.43630230007693,n,1.5732272000750527,134.41963930008933,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
49,False,intransitive,True,The box opened after a short while.,0,18,18,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.02196870010812,None,136.0341250000056,137.03862790006679,y,1.5551079999422655,137.02196870010812,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
18,True,intransitive,False,The clusters grew in the flowers.,0,19,19,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.5911206000019,None,138.61318280000705,139.62459480005782,n,1.7623856000136584,139.5911206000019,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
39,False,transitive,True,The sun hardened the sand.,0,20,20,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.37749890005216,None,141.3834296000423,142.39417119999416,y,1.5118937999941409,142.37749890005216,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
43,False,transitive,True,The cook crumbled the cake.,0,21,21,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.91335160005838,None,143.92086740001105,144.93002110009547,y,1.9280675000045449,144.91335160005838,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
56,False,intransitive,False,The baker dissolved in the milk.,0,22,22,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.86633310001343,None,146.87341680005193,147.88304520002566,n,1.7828143000369892,147.86633310001343,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
59,False,intransitive,True,The soup heated in the pot.,0,23,23,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.66913400008343,153.17100269999355,149.66975830006413,150.66913400008343,y,2.6198459999868646,150.66913400008343,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
17,True,intransitive,True,The flowers grew in clusters.,0,24,24,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.3060135000851,None,153.30764340003952,154.3226812001085,y,1.5832572999643162,154.3060135000851,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
37,False,transitive,True,The guards exploded the bomb.,0,25,25,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.9087604000233,None,155.92081999999937,156.92544250003994,y,1.6605181000195444,156.9087604000233,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
8,True,transitive,False,The sugar dissolved the baker.,0,26,26,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.59468130010646,None,158.6004109000787,159.61139070009813,n,1.9828066000482067,159.59468130010646,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
